tad_id;chromosome;start_position;end_position;source_method;cell_type;calling_method;resolution;source_file;database_name
HiC_GM12878_DI_10kb_chr1_108310000_109010000;chr1;108310000;109010000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_109010000_109200000;chr1;109010000;109200000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_109290000_109950000;chr1;109290000;109950000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_110030000_110080000;chr1;110030000;110080000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_110080000_110580000;chr1;110080000;110580000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_110580000_111040000;chr1;110580000;111040000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_111050000_111330000;chr1;111050000;111330000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_111410000_111990000;chr1;111410000;111990000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_111990000_112340000;chr1;111990000;112340000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_112350000_113250000;chr1;112350000;113250000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_113260000_113610000;chr1;113260000;113610000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_113620000_114250000;chr1;113620000;114250000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_114300000_114490000;chr1;114300000;114490000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_114520000_114850000;chr1;114520000;114850000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_114880000_115330000;chr1;114880000;115330000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_115510000_115660000;chr1;115510000;115660000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_115670000_116140000;chr1;115670000;116140000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_116150000_116330000;chr1;116150000;116330000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_116340000_116540000;chr1;116340000;116540000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_116640000_117050000;chr1;116640000;117050000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_117100000_117610000;chr1;117100000;117610000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_117680000_118480000;chr1;117680000;118480000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_118510000_120090000;chr1;118510000;120090000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_120150000_142540000;chr1;120150000;142540000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_142540000_143110000;chr1;142540000;143110000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_143110000_143460000;chr1;143110000;143460000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_143460000_143980000;chr1;143460000;143980000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_143980000_144670000;chr1;143980000;144670000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_144670000_144830000;chr1;144670000;144830000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_144830000_145080000;chr1;144830000;145080000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_145120000_145360000;chr1;145120000;145360000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_145360000_146470000;chr1;145360000;146470000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_146470000_148880000;chr1;146470000;148880000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_148880000_149020000;chr1;148880000;149020000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_149020000_149760000;chr1;149020000;149760000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_149760000_149850000;chr1;149760000;149850000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_149850000_150180000;chr1;149850000;150180000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_150200000_150980000;chr1;150200000;150980000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_151050000_151250000;chr1;151050000;151250000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_151250000_151820000;chr1;151250000;151820000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_151880000_151990000;chr1;151880000;151990000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_152010000_152440000;chr1;152010000;152440000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_152460000_153290000;chr1;152460000;153290000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_153320000_153470000;chr1;153320000;153470000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_153480000_153970000;chr1;153480000;153970000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_153970000_154260000;chr1;153970000;154260000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_154320000_155060000;chr1;154320000;155060000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_155060000_155150000;chr1;155060000;155150000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_155150000_155820000;chr1;155150000;155820000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_155900000_156050000;chr1;155900000;156050000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_156050000_156310000;chr1;156050000;156310000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_156310000_156590000;chr1;156310000;156590000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_156650000_156860000;chr1;156650000;156860000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_157050000_157130000;chr1;157050000;157130000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_157130000_157470000;chr1;157130000;157470000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_157530000_159080000;chr1;157530000;159080000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_159100000_160000000;chr1;159100000;160000000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_160060000_160590000;chr1;160060000;160590000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_160610000_161140000;chr1;160610000;161140000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_161150000_161440000;chr1;161150000;161440000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_161440000_161730000;chr1;161440000;161730000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_161750000_162790000;chr1;161750000;162790000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_162810000_163300000;chr1;162810000;163300000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_163320000_165080000;chr1;163320000;165080000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_165290000_165560000;chr1;165290000;165560000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_165560000_165890000;chr1;165560000;165890000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_165890000_166800000;chr1;165890000;166800000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_166810000_167030000;chr1;166810000;167030000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_167030000_167520000;chr1;167030000;167520000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_167540000_167690000;chr1;167540000;167690000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_167690000_168050000;chr1;167690000;168050000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_168200000_169400000;chr1;168200000;169400000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_169520000_169780000;chr1;169520000;169780000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_169840000_171390000;chr1;169840000;171390000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_171440000_172420000;chr1;171440000;172420000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_172690000_173170000;chr1;172690000;173170000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_173180000_173390000;chr1;173180000;173390000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_173390000_174200000;chr1;173390000;174200000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_174210000_174730000;chr1;174210000;174730000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_174730000_174990000;chr1;174730000;174990000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_174990000_175290000;chr1;174990000;175290000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_175310000_176190000;chr1;175310000;176190000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_176330000_176840000;chr1;176330000;176840000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_176860000_177950000;chr1;176860000;177950000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_177990000_178210000;chr1;177990000;178210000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_178260000_178990000;chr1;178260000;178990000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_179000000_179630000;chr1;179000000;179630000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_179670000_179790000;chr1;179670000;179790000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_179810000_180170000;chr1;179810000;180170000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_180200000_180460000;chr1;180200000;180460000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_180470000_180840000;chr1;180470000;180840000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_180840000_181140000;chr1;180840000;181140000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_181150000_181400000;chr1;181150000;181400000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_181400000_182050000;chr1;181400000;182050000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_182050000_182380000;chr1;182050000;182380000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_182560000_182810000;chr1;182560000;182810000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_182810000_183420000;chr1;182810000;183420000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_183440000_183600000;chr1;183440000;183600000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_183600000_183900000;chr1;183600000;183900000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_184030000_184670000;chr1;184030000;184670000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_184710000_185130000;chr1;184710000;185130000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_185150000_185700000;chr1;185150000;185700000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_185750000_186250000;chr1;185750000;186250000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_186280000_186980000;chr1;186280000;186980000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_186980000_188650000;chr1;186980000;188650000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_189380000_190410000;chr1;189380000;190410000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_190490000_192410000;chr1;190490000;192410000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_192420000_192590000;chr1;192420000;192590000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_192770000_193090000;chr1;192770000;193090000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_193120000_194280000;chr1;193120000;194280000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_194400000_195750000;chr1;194400000;195750000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_196090000_196670000;chr1;196090000;196670000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_196730000_197370000;chr1;196730000;197370000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_197450000_197900000;chr1;197450000;197900000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_198010000_198440000;chr1;198010000;198440000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_198480000_198680000;chr1;198480000;198680000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_198710000_199540000;chr1;198710000;199540000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_199620000_200520000;chr1;199620000;200520000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_200520000_201090000;chr1;200520000;201090000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_201190000_201790000;chr1;201190000;201790000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_201800000_202110000;chr1;201800000;202110000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_202130000_202980000;chr1;202130000;202980000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_202990000_203460000;chr1;202990000;203460000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_203470000_203760000;chr1;203470000;203760000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_203830000_204110000;chr1;203830000;204110000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_204120000_204360000;chr1;204120000;204360000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_204380000_204480000;chr1;204380000;204480000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_204530000_204800000;chr1;204530000;204800000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_204940000_205230000;chr1;204940000;205230000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_205230000_205500000;chr1;205230000;205500000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_205550000_205720000;chr1;205550000;205720000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_205750000_206100000;chr1;205750000;206100000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_206100000_206630000;chr1;206100000;206630000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_206640000_206760000;chr1;206640000;206760000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_206780000_207170000;chr1;206780000;207170000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_207210000_207980000;chr1;207210000;207980000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_208000000_208150000;chr1;208000000;208150000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_208170000_209710000;chr1;208170000;209710000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_209740000_209920000;chr1;209740000;209920000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_210010000_210490000;chr1;210010000;210490000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_210580000_211430000;chr1;210580000;211430000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_211430000_211840000;chr1;211430000;211840000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_211840000_212180000;chr1;211840000;212180000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_212210000_212630000;chr1;212210000;212630000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_212640000_212970000;chr1;212640000;212970000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_212970000_213290000;chr1;212970000;213290000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_213290000_214310000;chr1;213290000;214310000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_214370000_214790000;chr1;214370000;214790000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_214840000_215820000;chr1;214840000;215820000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_215890000_218370000;chr1;215890000;218370000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_218410000_220000000;chr1;218410000;220000000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_220140000_220960000;chr1;220140000;220960000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_220980000_221390000;chr1;220980000;221390000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_221610000_222640000;chr1;221610000;222640000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_222640000_222820000;chr1;222640000;222820000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_222910000_223290000;chr1;222910000;223290000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_223300000_223880000;chr1;223300000;223880000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_223880000_224120000;chr1;223880000;224120000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_224130000_224650000;chr1;224130000;224650000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_224690000_225480000;chr1;224690000;225480000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_225590000_226170000;chr1;225590000;226170000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_226190000_226250000;chr1;226190000;226250000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_226310000_226590000;chr1;226310000;226590000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_226600000_227050000;chr1;226600000;227050000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_227640000_227910000;chr1;227640000;227910000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_227920000_228160000;chr1;227920000;228160000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_228270000_228770000;chr1;228270000;228770000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_228770000_229370000;chr1;228770000;229370000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_229380000_229650000;chr1;229380000;229650000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_229690000_230510000;chr1;229690000;230510000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_230760000_231370000;chr1;230760000;231370000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_231440000_231770000;chr1;231440000;231770000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_231860000_233420000;chr1;231860000;233420000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
HiC_GM12878_DI_10kb_chr1_233430000_234240000;chr1;233430000;234240000;HiC;GM12878;DI;10kb;HiC_GM12878_DI_10kb.txt;TADKB
